_source_file,time_raw,map_start_time_raw,map_end_time_raw,mod_name,consensus,extreme_99th,prob_rf,prob_et,prob_lr,prob_gb,human_time,attacker_name,target_name,mod_name,view_delta_deg,view_speed_deg_per_ms,view_best_delta_deg,view_best_speed_deg_per_sec,attacker_target_distance,attacker_xy_speed,attacker_z_speed,attacker_distance_last_second,target_xy_speed,target_z_speed,target_distance_last_second,missile_lifetime,missile_pitch,target_corpse_travel_distance,target_corpse_travel_z_distance
2 sal mpctf4 2015-06-03_23-44-57.dm_26.dm_meta,1193259,128184,1343805.0,MOD_ROCKET_SPLASH,bad,True,0.18666666666666668,0.18333333333333332,0.12478464612000541,0.2345399024546223,00:17:45.508,sal,^0*^3rS^0! G^3ra^0b^7,MOD_ROCKET_SPLASH,47.66578674316406,0.09027611464262009,47.66578674316406,1444.4178466796875,242.0,426,0,539,220.0,236.0,297.0,,,145.0,43.0
2 sal mpctf4 2015-06-03_23-44-57.dm_26.dm_meta,1236126,128184,1343805.0,MOD_ROCKET_SPLASH,bad,False,0.19666666666666666,0.2633333333333333,0.15822586715776776,0.07913125839966641,00:18:28.375,sal,g^0.^7o^0.^7a^0.^7t^0.,MOD_ROCKET_SPLASH,11.847517013549805,0.051287952810525894,40.934783935546875,1240.447998046875,197.0,222,0,506,273.0,146.0,232.0,,,90.0,0.0
2 sal mpctf4 2015-06-03_23-44-57.dm_26.dm_meta,1277673,128184,1343805.0,MOD_REPEATER_ALT,bad,False,0.2733333333333333,0.28,0.14949156083411275,0.12229960668189681,00:19:09.922,sal,^0*^3rS^0! G^3ra^0b^7,MOD_REPEATER_ALT,0.8242675065994263,0.024977803230285645,50.733421325683594,1537.37646484375,165.0,491,348,542,580.0,352.0,407.0,165.0,19.0,439.0,284.0
2006-01-19-201838-ctf4.dm_26.dm_meta,57092700,56960050,,MOD_ROCKET,bad,False,0.13333333333333333,0.09666666666666666,0.05361511826835619,0.02158584580850676,00:02:26.500,^^0ghetto^7teh 1337,^3<^7shulba^4*,MOD_ROCKET,2.6261000633239746,0.052521999925374985,34.09437561035156,1033.1629638671875,230.0,120,0,85,497.0,47.0,0.0,200.0,-5.0,58.0,0.0
2006-01-19-201838-ctf4.dm_26.dm_meta,57167150,56960050,,MOD_ROCKET_SPLASH,bad,False,0.15666666666666668,0.26,0.32570267156040394,0.07945084165373217,00:03:40.950,^^0ghetto^7teh 1337,^3<^7batman^4*,MOD_ROCKET_SPLASH,0.9265878200531006,0.018531756475567818,26.144973754882812,792.2719116210938,492.0,336,0,332,217.0,137.0,307.0,,,81.0,0.0
2006-01-19-201838-ctf4.dm_26.dm_meta,57169550,56960050,,MOD_ROCKET_SPLASH,bad,False,0.3233333333333333,0.27666666666666667,0.22990004591725194,0.3642016235944689,00:03:43.350,^^0ghetto^7teh 1337,^3<^7shulba^4*,MOD_ROCKET_SPLASH,3.762556791305542,0.07525113224983215,26.938631057739258,816.3221435546875,344.0,174,0,325,342.0,222.0,101.0,,,217.0,0.0
2006-01-19-201838-ctf4.dm_26.dm_meta,57180900,56960050,,MOD_DISRUPTOR_SNIPER,bad,False,,,,,00:03:54.700,^^0ghetto^7teh 1337,^3<^7shulba^4*,MOD_DISRUPTOR_SNIPER,0.530453085899353,0.0011787846451625228,0.9294329881668091,28.164636611938477,663.0,0,0,4,0.0,0.0,0.0,,,0.0,0.0
2006-01-19-201838-ctf4.dm_26.dm_meta,57287850,56960050,,MOD_DISRUPTOR_SNIPER,bad,False,,,,,00:05:41.650,^^0ghetto^7teh 1337,,MOD_DISRUPTOR_SNIPER,0.0,0.0,0.07768507301807404,2.354093074798584,593.0,0,0,0,0.0,0.0,0.0,,,0.0,0.0
2006-01-19-201838-ctf4.dm_26.dm_meta,57300650,56960050,,MOD_BRYAR_PISTOL_ALT,bad,False,0.21333333333333335,0.2,0.07041102128930522,0.018456047441545182,00:05:54.450,^^0ghetto^7teh 1337,^3<^7batman^4*,MOD_BRYAR_PISTOL_ALT,0.4047459363937378,0.00809491891413927,0.9723055362701416,29.463804244995117,379.0,237,241,203,207.0,66.0,243.0,200.0,0.0,13.0,3.0
2006-01-19-201838-ctf4.dm_26.dm_meta,57305050,56960050,,MOD_ROCKET,bad,False,0.11666666666666667,0.10666666666666667,0.06203378291459806,0.0186373046070843,00:05:58.850,^^0ghetto^7teh 1337,^7p^3H^7a^3G^7e^1.,MOD_ROCKET,0.0,0.0,7.940343379974365,240.61647033691406,373.0,320,32,287,499.0,21.0,0.0,500.0,-2.0,64.0,0.0
2006-01-19-201838-ctf4.dm_26.dm_meta,57330750,56960050,,MOD_ROCKET_SPLASH,bad,False,0.27666666666666667,0.37666666666666665,0.1453011491858702,0.21815713222434863,00:06:24.550,^^0ghetto^7teh 1337,^3<^7batman^4*,MOD_ROCKET_SPLASH,17.582321166992188,0.11721547693014145,81.0475845336914,2455.9873046875,157.0,341,0,354,167.0,117.0,236.0,,,56.0,0.0
2006-01-19-205432-ctf4.dm_26.dm_meta,59166450,59120300,,MOD_TRIP_MINE_SPLASH,bad,False,,,,,00:09:51.200,^^0ghetto^7teh 1337,^4T^7or^4N,MOD_TRIP_MINE_SPLASH,0.0,0.0,30.330196380615234,919.0968627929688,,755,268,734,,,,,,,
2006-01-20-223538-ctf4.dm_26.dm_meta,65308700,65260450,,MOD_ROCKET_SPLASH,bad,True,0.24666666666666667,0.3,0.07532533953739305,0.10538114986857654,00:05:00.250,^^0ghetto^7teh 1337,^4s^3e^7nse,MOD_ROCKET_SPLASH,87.75769805908203,0.19501709938049316,88.5604476928711,2683.64990234375,61.0,381,137,151,231.0,570.0,375.0,,,184.0,14.0
2006-01-20-223538-ctf4.dm_26.dm_meta,65371550,65260450,,MOD_DET_PACK_SPLASH,bad,False,,,,,00:06:03.100,^^0ghetto^7teh 1337,Pedro,MOD_DET_PACK_SPLASH,3.800102472305298,0.07600204646587372,48.31372833251953,1464.0523681640625,407.0,0,2,330,554.0,255.0,0.0,,,2418.0,2110.0
2006-01-20-223538-ctf4.dm_26.dm_meta,65400700,65260450,,MOD_BRYAR_PISTOL_ALT,bad,False,0.16,0.18333333333333332,0.14262505531053227,0.029455607836237664,00:06:32.250,^^0ghetto^7teh 1337,^5^^0neuROOO^7OOOOO,MOD_BRYAR_PISTOL_ALT,0.1263427734375,0.0025268555618822575,5.229844093322754,158.48011779785156,450.0,260,0,194,167.0,13.0,245.0,200.0,-1.0,10.0,0.0
2006-01-20-223538-ctf4.dm_26.dm_meta,65501950,65260450,,MOD_BRYAR_PISTOL_ALT,bad,True,0.20333333333333334,0.17333333333333334,0.025810515172891135,0.1165222689260346,00:08:13.500,^^0ghetto^7teh 1337,^4s^3e^7nse,MOD_BRYAR_PISTOL_ALT,50.90675735473633,0.06363344937562943,166.44557189941406,5043.80517578125,30.0,0,0,151,358.0,48.0,220.0,,,43.0,0.0
2006-01-20-223538-ctf4.dm_26.dm_meta,65538650,65260450,,MOD_ROCKET_SPLASH,bad,False,0.43666666666666665,0.42333333333333334,0.15377553246716047,0.44510851129655155,00:08:50.200,^^0ghetto^7teh 1337,Pedro,MOD_ROCKET_SPLASH,3.957659959793091,0.07915320247411728,7.817839622497559,236.90423583984375,202.0,115,41,294,278.0,274.0,56.0,,,205.0,0.0
2006-01-20-223538-ctf4.dm_26.dm_meta,65561250,65260450,,MOD_BRYAR_PISTOL_ALT,bad,False,0.13666666666666666,0.08666666666666667,0.022135886874513584,0.002273054267582745,00:09:12.800,^^0ghetto^7teh 1337,^2^^0nazi^2turtle,MOD_BRYAR_PISTOL_ALT,0.9744600653648376,0.0021654667798429728,0.9744600653648376,29.52909278869629,202.0,44,0,0,424.0,12.0,0.0,100.0,-1.0,48.0,0.0
2006-01-20-223538-ctf4.dm_26.dm_meta,65599350,65260450,,MOD_ROCKET_SPLASH,bad,False,0.14666666666666667,0.14666666666666667,0.16112210449835998,0.10082143559907901,00:09:50.900,^^0ghetto^7teh 1337,Pedro,MOD_ROCKET_SPLASH,9.82341480255127,0.1964682936668396,38.52771759033203,1167.506591796875,216.0,320,0,314,430.0,253.0,26.0,,,235.0,0.0
2006-01-20-223538-ctf4.dm_26.dm_meta,65620050,65260450,,MOD_BRYAR_PISTOL_ALT,bad,False,0.14666666666666667,0.17,0.04496104688260626,0.017695752855325,00:10:11.600,^^0ghetto^7teh 1337,^^5Ski^5bod^2a^1,MOD_BRYAR_PISTOL_ALT,0.0,0.0,8.677448272705078,262.9529724121094,324.0,397,126,415,359.0,1.0,7.0,250.0,0.0,108.0,16.0
2006-01-20-223538-ctf4.dm_26.dm_meta,65659500,65260450,,MOD_FALLING,bad,False,,,,,00:10:51.050,^^0ghetto^7teh 1337,^2^^0nazi^2turtle,MOD_FALLING,0.0,0.0,34.63883590698242,1049.6617431640625,,426,0,460,,,,,,,
2006-01-20-223538-ctf4.dm_26.dm_meta,65713650,65260450,,MOD_ROCKET,bad,False,0.04,0.043333333333333335,0.03485331611772464,0.008130329466548451,00:11:45.200,^^0ghetto^7teh 1337,^5^^0neuROOO^7OOOOO,MOD_ROCKET,4.255738258361816,0.08511476218700409,18.1689453125,550.5740966796875,169.0,135,13,306,488.0,107.0,43.0,150.0,-12.0,86.0,5.0
2006-01-20-232300-ctf4.dm_26.dm_meta,68354150,68104050,,MOD_ROCKET_SPLASH,bad,False,0.18,0.23666666666666666,0.166305545954918,0.2074679870115376,00:04:16.950,^^0ghetto^7teh 1337,Mith,MOD_ROCKET_SPLASH,10.228150367736816,0.20456300675868988,23.936521530151367,725.34912109375,184.0,355,198,238,433.0,21.0,431.0,,,36.0,0.0
2006-01-20-232300-ctf4.dm_26.dm_meta,68616550,68104050,,MOD_FALLING,bad,True,,,,,00:08:39.350,^^0ghetto^7teh 1337,^^5Ski^5bod^2a^1,MOD_FALLING,0.0,0.0,154.0290985107422,4667.54833984375,,0,60,5604,,,,,,,
2s_pugforall_kejim.dm_26.dm_meta,283780300,283621100,,MOD_TRIP_MINE_SPLASH,bad,False,,,,,00:02:40.000,^1#^4m^7o^4R^7e^1.^4g^7hos^4t,radle,MOD_TRIP_MINE_SPLASH,18.067180633544922,0.060223937034606934,27.413877487182617,830.7235717773438,251.0,262,0,215,188.0,420.0,619.0,,,269.0,264.0
2s_pugforall_kejim.dm_26.dm_meta,283956300,283621100,,MOD_TRIP_MINE_SPLASH,bad,False,,,,,00:05:36.000,^1#^4m^7o^4R^7e^1.^4g^7hos^4t,radle,MOD_TRIP_MINE_SPLASH,0.0,0.0,36.56678771972656,1108.08447265625,231.0,0,0,138,360.0,30.0,644.0,,,204.0,73.0
2s_pugforall_kejim.dm_26.dm_meta,284103650,283621100,,MOD_BRYAR_PISTOL_ALT,bad,True,0.2833333333333333,0.3566666666666667,0.45275771541190096,0.014333653655747894,00:08:03.350,^1#^4m^7o^4R^7e^1.^4g^7hos^4t,,MOD_BRYAR_PISTOL_ALT,9.686444282531738,0.19372887909412384,170.5109405517578,5166.998046875,220.0,407,75,422,321.0,31.0,569.0,100.0,-17.0,246.0,124.0
2s_pugforall_kejim.dm_26.dm_meta,284215800,283621100,,MOD_TRIP_MINE_SPLASH,bad,False,,,,,00:09:55.500,^1#^4m^7o^4R^7e^1.^4g^7hos^4t,radle,MOD_TRIP_MINE_SPLASH,2.2124974727630615,0.04424994811415672,97.60316467285156,2957.671630859375,544.0,204,298,333,79.0,315.0,337.0,,,54.0,53.0
2s_pugforall_kejim.dm_26.dm_meta,284292650,283621100,,MOD_ROCKET_SPLASH,bad,True,0.11666666666666667,0.1,0.07192091633638932,0.03649310208275005,00:11:12.350,^1#^4m^7o^4R^7e^1.^4g^7hos^4t,,MOD_ROCKET_SPLASH,19.179758071899414,0.38359516859054565,19.179758071899414,581.2047729492188,148.0,909,94,871,366.0,361.0,272.0,,,333.0,16.0
2s_pugforall_kejim.dm_26.dm_meta,284298350,283621100,,MOD_ROCKET,bad,True,0.06666666666666667,0.03333333333333333,0.026580589073669142,0.00260835698204989,00:11:18.050,^1#^4m^7o^4R^7e^1.^4g^7hos^4t,,MOD_ROCKET,10.519272804260254,0.21038545668125153,78.58428192138672,2381.341796875,46.0,939,130,600,520.0,479.0,695.0,,,63.0,0.0
2s_pugforall_kejim.dm_26.dm_meta,284415250,283621100,,MOD_FALLING,bad,False,,,,,00:13:14.950,^1#^4m^7o^4R^7e^1.^4g^7hos^4t,^1#^4m^7o^4R^7e^1.^4g^7hos^4t,MOD_FALLING,0.0,0.0,0.33164337277412415,10.049798965454102,0.0,0,0,0,0.0,0.0,0.0,,,0.0,0.0
2s_pugforall_kejim.dm_26.dm_meta,284490000,283621100,,MOD_THERMAL,bad,False,,,,,00:14:29.700,^1#^4m^7o^4R^7e^1.^4g^7hos^4t,,MOD_THERMAL,0.0,0.0,5.213501930236816,157.9849090576172,349.0,354,13,380,449.0,537.0,295.0,450.0,5.0,111.0,26.0
2s_pugforall_kejim.dm_26.dm_meta,284662300,283621100,,MOD_REPEATER_ALT,bad,True,0.4766666666666667,0.37666666666666665,0.31017389366631165,0.8027803788237473,00:17:22.000,^1#^4m^7o^4R^7e^1.^4g^7hos^4t,,MOD_REPEATER_ALT,0.5311352610588074,0.010622705332934856,0.9330297112464905,28.27362823486328,322.0,846,31,823,688.0,622.0,920.0,150.0,-3.0,254.0,64.0
2s_pugforall_kejim.dm_26.dm_meta,284676350,283621100,,MOD_ROCKET_SPLASH,bad,False,0.30666666666666664,0.31666666666666665,0.10329716624788422,0.10669245164989631,00:17:36.050,^1#^4m^7o^4R^7e^1.^4g^7hos^4t,^1#^4m^7o^4R^7e^1.^4g^7hos^4t,MOD_ROCKET_SPLASH,0.0,0.0,76.61863708496094,2321.77685546875,0.0,336,586,326,336.0,586.0,326.0,,,0.0,0.0
2s_pugforall_kejim.dm_26.dm_meta,284702500,283621100,,MOD_TRIP_MINE_SPLASH,bad,False,,,,,00:18:02.200,^1#^4m^7o^4R^7e^1.^4g^7hos^4t,^1#^4m^7o^4R^7e^1.^4g^7hos^4t,MOD_TRIP_MINE_SPLASH,16.50116729736328,0.027501946315169334,16.50116729736328,500.0353698730469,0.0,545,35,385,545.0,35.0,385.0,,,0.0,0.0
2s_pugforall_kejim.dm_26.dm_meta,284719600,283621100,,MOD_ROCKET_SPLASH,bad,False,0.11666666666666667,0.21666666666666667,0.25803092846560155,0.1111219733412641,00:18:19.300,^1#^4m^7o^4R^7e^1.^4g^7hos^4t,radle,MOD_ROCKET_SPLASH,0.0,0.0,40.2010498046875,1218.213623046875,349.0,349,0,391,216.0,117.0,322.0,,,8.0,0.0
2s_pugforall_kejim.dm_26.dm_meta,284770400,283621100,,MOD_ROCKET_SPLASH,bad,True,0.09333333333333334,0.18333333333333332,0.12258713791210718,0.07007580360457875,00:19:10.100,^1#^4m^7o^4R^7e^1.^4g^7hos^4t,,MOD_ROCKET_SPLASH,39.80308151245117,0.15921232104301453,75.72370910644531,2294.657958984375,202.0,376,169,456,381.0,118.0,291.0,,,220.0,50.0
2s_pugforall_kejim.dm_26.dm_meta,284801050,283621100,,MOD_TRIP_MINE_SPLASH,bad,False,,,,,00:19:40.750,^1#^4m^7o^4R^7e^1.^4g^7hos^4t,,MOD_TRIP_MINE_SPLASH,0.0,0.0,1.6606807708740234,50.32366180419922,100.0,630,499,635,413.0,112.0,510.0,,,268.0,61.0
3 Eclipse mpctf4 2015-03-29_17-10-03.dm_26.dm_meta,294467,154910,1370102.0,MOD_DISRUPTOR_SNIPER,bad,False,,,,,00:02:20.452,Eclipse,Czar,MOD_DISRUPTOR_SNIPER,0.0,0.0,68.19747924804688,2066.59033203125,1148.0,0,0,103,726.0,0.0,777.0,,,45.0,0.0
3 Eclipse mpctf4 2015-03-29_17-10-03.dm_26.dm_meta,395711,154910,1370102.0,MOD_DISRUPTOR,bad,False,,,,,00:04:01.696,Eclipse,teh,MOD_DISRUPTOR,0.0,0.0,23.464406967163086,711.0426635742188,187.0,359,1,382,385.0,160.0,476.0,,,148.0,76.0
3 Eclipse mpctf4 2015-03-29_17-10-03.dm_26.dm_meta,484613,154910,1370102.0,MOD_DISRUPTOR_SNIPER,bad,False,,,,,00:05:30.598,Eclipse,,MOD_DISRUPTOR_SNIPER,0.0,0.0,8.67878246307373,262.993408203125,1160.0,0,0,0,638.0,137.0,675.0,,,241.0,73.0
3 Eclipse mpctf4 2015-03-29_17-10-03.dm_26.dm_meta,577409,154910,1370102.0,MOD_DISRUPTOR_SNIPER,bad,False,,,,,00:07:03.394,Eclipse,Czar,MOD_DISRUPTOR_SNIPER,0.0,0.0,29.366640090942383,889.898193359375,874.0,0,0,0,649.0,242.0,558.0,,,138.0,43.0
3 Eclipse mpctf4 2015-03-29_17-10-03.dm_26.dm_meta,677630,154910,1370102.0,MOD_DISRUPTOR_SNIPER,bad,False,,,,,00:08:43.615,Eclipse,Czar,MOD_DISRUPTOR_SNIPER,0.0,0.0,10.908804893493652,330.5698547363281,1265.0,281,394,260,514.0,0.0,553.0,,,25.0,0.0
3 Eclipse mpctf4 2015-03-29_17-10-03.dm_26.dm_meta,715382,154910,1370102.0,MOD_DISRUPTOR_SNIPER,bad,False,,,,,00:09:21.367,Eclipse,,MOD_DISRUPTOR_SNIPER,1.6172773838043213,0.008168067783117294,10.57084846496582,320.3287353515625,1013.0,0,0,238,482.0,167.0,474.0,,,161.0,64.0
3 Eclipse mpctf4 2015-03-29_17-10-03.dm_26.dm_meta,762737,154910,1370102.0,MOD_BRYAR_PISTOL_ALT,bad,False,0.24,0.30666666666666664,0.05569475929840923,0.07331262284670145,00:10:08.722,Eclipse,Czar,MOD_BRYAR_PISTOL_ALT,0.0,0.0,31.380138397216797,950.9132690429688,733.0,193,276,314,423.0,42.0,34.0,363.0,-5.0,10.0,0.0
3 Eclipse mpctf4 2015-03-29_17-10-03.dm_26.dm_meta,832862,154910,1370102.0,MOD_DISRUPTOR_SNIPER,bad,True,,,,,00:11:18.847,Eclipse,,MOD_DISRUPTOR_SNIPER,0.40608566999435425,0.012305626645684242,12.90737533569336,391.1325988769531,2467.0,0,0,0,288.0,219.0,300.0,,,39.0,19.0
3 Eclipse mpctf4 2015-03-29_17-10-03.dm_26.dm_meta,902393,154910,1370102.0,MOD_DISRUPTOR_SNIPER,bad,False,,,,,00:12:28.378,Eclipse,,MOD_DISRUPTOR_SNIPER,0.0,0.0,0.8193841576576233,24.829822540283203,1295.0,0,0,95,0.0,0.0,38.0,,,0.0,0.0
3 Eclipse mpctf4 2015-03-29_17-10-03.dm_26.dm_meta,961397,154910,1370102.0,MOD_DISRUPTOR_SNIPER,bad,False,,,,,00:13:27.382,Eclipse,Czar,MOD_DISRUPTOR_SNIPER,0.3526337444782257,0.010685871355235577,33.248470306396484,1007.5294189453125,1012.0,0,0,0,170.0,0.0,427.0,,,3.0,0.0
3 Eclipse mpctf4 2015-03-29_17-10-03.dm_26.dm_meta,1031720,154910,1370102.0,MOD_DISRUPTOR_SNIPER,bad,True,,,,,00:14:37.705,Eclipse,Czar,MOD_DISRUPTOR_SNIPER,0.0,0.0,7.459425926208496,226.043212890625,2244.0,0,0,0,0.0,0.0,553.0,,,0.0,0.0
3 Eclipse mpctf4 2015-03-29_17-10-03.dm_26.dm_meta,1089635,154910,1370102.0,MOD_DISRUPTOR_SNIPER,bad,False,,,,,00:15:35.620,Eclipse,Czar,MOD_DISRUPTOR_SNIPER,0.8184814453125,0.002066872315481305,12.305886268615723,372.9056396484375,1802.0,0,0,0,0.0,0.0,0.0,,,0.0,0.0
3 Eclipse mpctf4 2015-03-29_17-10-03.dm_26.dm_meta,1149167,154910,1370102.0,MOD_DISRUPTOR_SNIPER,bad,False,,,,,00:16:35.152,Eclipse,Czar,MOD_DISRUPTOR_SNIPER,0.0,0.0,3.9225845336914062,118.86619567871094,1420.0,0,0,0,325.0,0.0,487.0,,,12.0,0.0
3 Eclipse mpctf4 2015-03-29_17-10-03.dm_26.dm_meta,1225892,154910,1370102.0,MOD_DISRUPTOR_SNIPER,bad,False,,,,,00:17:51.877,Eclipse,,MOD_DISRUPTOR_SNIPER,4.668688774108887,0.005441362038254738,5.089400768280029,154.22427368164062,1338.0,0,0,0,0.0,0.0,25.0,,,0.0,0.0
3 Eclipse mpctf4 2015-03-29_17-10-03.dm_26.dm_meta,1273709,154910,1370102.0,MOD_DISRUPTOR_SNIPER,bad,False,,,,,00:18:39.694,Eclipse,,MOD_DISRUPTOR_SNIPER,9.404557228088379,0.01899910531938076,104.66417694091797,3171.641845703125,278.0,321,13,351,471.0,172.0,481.0,,,149.0,60.0
3 Eclipse mpctf4 2015-03-29_17-10-03.dm_26.dm_meta,1315388,154910,1370102.0,MOD_DISRUPTOR_SNIPER,bad,False,,,,,00:19:21.373,Eclipse,teh,MOD_DISRUPTOR_SNIPER,1.3619502782821655,0.00317470938898623,6.520290851593018,197.58457946777344,732.0,0,0,0,0.0,0.0,273.0,,,0.0,0.0
3 Eclipse mpctf4 2015-03-29_17-10-03.dm_26.dm_meta,1329743,154910,1370102.0,MOD_DISRUPTOR_SNIPER,bad,False,,,,,00:19:35.728,Eclipse,Czar,MOD_DISRUPTOR_SNIPER,0.0,0.0,41.91964340209961,1270.292236328125,541.0,0,0,11,339.0,340.0,361.0,,,460.0,396.0
3 Eclipse mpctf4 2015-03-29_17-10-03.dm_26.dm_meta,1335122,154910,1370102.0,MOD_DISRUPTOR_SNIPER,bad,False,,,,,00:19:41.107,Eclipse,,MOD_DISRUPTOR_SNIPER,8.28369140625,0.050204191356897354,29.15522575378418,883.49169921875,479.0,0,0,0,0.0,0.0,600.0,,,0.0,0.0
3 Eclipse mpctf4 2015-03-29_17-10-03.dm_26.dm_meta,1347827,154910,1370102.0,MOD_DISRUPTOR_SNIPER,bad,False,,,,,00:19:53.812,Eclipse,Czar,MOD_DISRUPTOR_SNIPER,0.5010837316513062,0.007592177949845791,1.4661706686019897,44.429412841796875,1109.0,0,0,94,373.0,153.0,402.0,,,125.0,63.0
3 Eclipse mpctf_kharzet 2015-03-29_17-42-27.dm_26.dm_meta,322719,168774,1383966.0,MOD_ROCKET_SPLASH,bad,False,0.44333333333333336,0.5166666666666667,0.14068793623615616,0.33724204366869576,00:02:34.840,Eclipse,,MOD_ROCKET_SPLASH,8.136117935180664,0.01643660105764866,88.28517150878906,2675.308349609375,30.0,81,66,380,147.0,48.0,527.0,,,21.0,0.0
3 Eclipse mpctf_kharzet 2015-03-29_17-42-27.dm_26.dm_meta,587907,168774,1383966.0,MOD_DET_PACK_SPLASH,bad,False,,,,,00:07:00.028,Eclipse,,MOD_DET_PACK_SPLASH,0.0,0.0,6.383056640625,193.42596435546875,210.0,8,0,242,503.0,115.0,367.0,,,175.0,0.0
3 Eclipse mpctf_kharzet 2015-03-29_17-42-27.dm_26.dm_meta,622722,168774,1383966.0,MOD_REPEATER_ALT_SPLASH,bad,False,0.24666666666666667,0.28,0.3692003408863089,0.4122102686420461,00:07:34.843,Eclipse,Czar,MOD_REPEATER_ALT_SPLASH,23.04783058166504,0.0367588996887207,71.2095718383789,2157.86572265625,628.0,523,309,506,391.0,125.0,576.0,,,40.0,5.0
3 Eclipse mpctf_kharzet 2015-03-29_17-42-27.dm_26.dm_meta,780165,168774,1383966.0,MOD_TRIP_MINE_SPLASH,bad,False,,,,,00:10:12.286,Eclipse,,MOD_TRIP_MINE_SPLASH,0.0,0.0,38.935428619384766,1179.8614501953125,128.0,733,266,494,678.0,589.0,414.0,,,1215.0,162.0
3 Eclipse mpctf_kharzet 2015-03-29_17-42-27.dm_26.dm_meta,921603,168774,1383966.0,MOD_CONC,bad,False,,,,,00:12:33.724,Eclipse,^3^0^^1l^7eo^0Trex,MOD_CONC,0.0,0.0,4.960302829742432,150.3122100830078,341.0,390,355,423,299.0,39.0,267.0,,,160.0,78.0
3 Eclipse mpctf_kharzet 2015-03-29_17-42-27.dm_26.dm_meta,1011825,168774,1383966.0,MOD_ROCKET_SPLASH,bad,True,0.13,0.11,0.05722886341652918,0.03223198127985519,00:14:03.946,Eclipse,,MOD_ROCKET_SPLASH,91.41602325439453,0.4616971015930176,91.41602325439453,2770.1826171875,53.0,215,263,559,544.0,219.0,308.0,,,74.0,6.0
3 Eclipse mpctf_kharzet 2015-03-29_17-42-27.dm_26.dm_meta,1082049,168774,1383966.0,MOD_ROCKET_SPLASH,bad,True,0.19666666666666666,0.12,0.10739787649209583,0.06882315307312253,00:15:14.170,Eclipse,^0ent,MOD_ROCKET_SPLASH,88.17218017578125,0.1406254917383194,179.6544647216797,5444.07470703125,296.0,778,158,819,430.0,167.0,248.0,,,210.0,1.0
3 Eclipse mpctf_kharzet 2015-03-29_17-42-27.dm_26.dm_meta,1253154,168774,1383966.0,MOD_CONC,bad,False,,,,,00:18:05.275,Eclipse,Czar,MOD_CONC,8.45527172088623,0.009489642456173897,10.741466522216797,325.4989929199219,721.0,319,86,298,212.0,94.0,172.0,,,69.0,9.0
5 Eclipse mpctf_aeten 2014-12-07_16-36-05.dm_26.dm_meta,79703,60299,1377395.0,MOD_REPEATER_ALT_SPLASH,bad,True,0.22,0.23,0.2906545574320818,0.2500899853589101,00:00:20.134,Eclipse,Czar,MOD_REPEATER_ALT_SPLASH,0.0,0.0,147.33628845214844,4464.73583984375,281.0,539,22,551,597.0,138.0,574.0,,,419.0,62.0
5 Eclipse mpctf_aeten 2014-12-07_16-36-05.dm_26.dm_meta,122240,60299,1377395.0,MOD_TRIP_MINE_SPLASH,bad,False,,,,,00:01:02.671,Eclipse,,MOD_TRIP_MINE_SPLASH,0.0,0.0,109.70779418945312,3324.478515625,613.0,172,350,301,456.0,147.0,522.0,,,327.0,61.0
5 Eclipse mpctf_aeten 2014-12-07_16-36-05.dm_26.dm_meta,146495,60299,1377395.0,MOD_ROCKET_SPLASH,bad,False,0.24333333333333335,0.24666666666666667,0.1477188947610348,0.26294008107830535,00:01:26.926,Eclipse,Czar,MOD_ROCKET_SPLASH,0.0,0.0,29.94101905822754,907.3035888671875,76.0,118,129,316,388.0,87.0,256.0,,,54.0,12.0
5 Eclipse mpctf_aeten 2014-12-07_16-36-05.dm_26.dm_meta,157154,60299,1377395.0,MOD_REPEATER_ALT_SPLASH,bad,False,0.30333333333333334,0.4166666666666667,0.16877747036318963,0.08782761689836499,00:01:37.585,Eclipse,teh,MOD_REPEATER_ALT_SPLASH,4.973425388336182,0.03767746686935425,4.973425388336182,150.70985412597656,168.0,360,47,259,380.0,15.0,310.0,,,91.0,11.0
5 Eclipse mpctf_aeten 2014-12-07_16-36-05.dm_26.dm_meta,159563,60299,1377395.0,MOD_REPEATER_ALT,bad,False,0.19333333333333333,0.13666666666666666,0.14289406183659528,0.0740607369530959,00:01:39.994,Eclipse,Czar,MOD_REPEATER_ALT,0.0,0.0,24.099279403686523,730.2811889648438,179.0,682,144,692,954.0,437.0,667.0,297.0,-5.0,186.0,4.0
5 Eclipse mpctf_aeten 2014-12-07_16-36-05.dm_26.dm_meta,182498,60299,1377395.0,MOD_ROCKET_SPLASH,bad,True,0.19666666666666666,0.13,0.1846744920287148,0.0747680334858937,00:02:02.929,Eclipse,Eclipse,MOD_ROCKET_SPLASH,0.0,0.0,111.0750503540039,3365.91064453125,0.0,1019,243,653,1019.0,243.0,653.0,,,0.0,0.0
5 Eclipse mpctf_aeten 2014-12-07_16-36-05.dm_26.dm_meta,182498,60299,1377395.0,MOD_ROCKET_SPLASH,bad,True,0.19666666666666666,0.18666666666666668,0.12923398845957618,0.117823416829608,00:02:02.929,Eclipse,^^0Nubst^7e^4r,MOD_ROCKET_SPLASH,0.0,0.0,111.0750503540039,3365.91064453125,149.0,1019,243,653,367.0,228.0,285.0,,,176.0,88.0
