_source_file,time_raw,human_time,map_start_time_raw,map_end_time_raw,mod_name,consensus,extreme_99th,prob_rf,prob_et,prob_lr,prob_gb,prob_xgb,prob_lsvc,prob_csvc,prob_knn,prob_mlp,prob_gnb,view_delta_deg,view_speed_deg_per_ms,view_best_delta_deg,view_best_speed_deg_per_sec,attacker_target_distance,attacker_xy_speed,attacker_z_speed,attacker_distance_last_second,target_xy_speed,target_z_speed,target_distance_last_second,missile_lifetime,missile_pitch,target_corpse_travel_distance,target_corpse_travel_z_distance,attacker_name,target_name
2020-02-28 DOSUUN 4v4.dm_26.dm_meta,599523,00:07:38.176,142506,1357335.0,MOD_ROCKET,bad,False,0.13,0.25333333333333335,0.20686845355802883,0.038503990444936145,0.0016883605858311057,-0.3292878603143736,0.25201756286844884,0.2,1.8109329127408816e-09,0.057995676219183466,17.085756301879883,0.2588751018047333,74.51678466796875,2258.08447265625,77.0,261.0,96.0,350.0,619.0,27.0,481.0,66.0,4.0,367.0,85.0,^3Xen_Crypt,^7DJ Wielki Huj
2020-02-28 DOSUUN 4v4.dm_26.dm_meta,673212,00:08:51.865,142506,1357335.0,MOD_BRYAR_PISTOL_ALT,bad,False,0.22,0.24,0.13516173263843045,0.13206175787227503,0.005990645382553339,-0.696122291058423,0.2777725259715741,0.2,1.9568783861283213e-08,0.7424893452072007,0.0,0.0,4.811516284942627,145.80352783203125,350.0,0.0,0.0,225.0,825.0,0.0,339.0,198.0,0.0,57.0,0.0,^3Xen_Crypt,^7Padawan
2020-02-28 DOSUUN 4v4.dm_26.dm_meta,698589,00:09:17.242,142506,1357335.0,MOD_ROCKET_SPLASH,bad,False,0.21333333333333335,0.22666666666666666,0.2407658240371127,0.027428721457606737,0.0020274643320590258,-0.4820617451732363,0.2362081412652183,0.2,0.6434638179444374,0.5494462957530287,0.0,0.0,34.04269790649414,1031.596923828125,280.0,97.0,0.0,628.0,707.0,13.0,685.0,,,181.0,66.0,^3Xen_Crypt,^7Padawan
2020-02-28 DOSUUN 4v4.dm_26.dm_meta,741027,00:09:59.680,142506,1357335.0,MOD_FLECHETTE_ALT_SPLASH,bad,False,0.15333333333333332,0.1,0.10083894820838114,0.013217032161955184,0.012607366777956486,-0.7619058573187777,0.15553283126194875,0.0,1.5511579066461587e-18,0.03881137718502727,1.1732760667800903,0.011851273477077484,6.590737342834473,199.7193145751953,416.0,32.0,245.0,268.0,115.0,263.0,332.0,,,271.0,261.0,^3Xen_Crypt,^7DJ Wielki Huj
2020-02-28 DOSUUN 4v4.dm_26.dm_meta,766932,00:10:25.585,142506,1357335.0,MOD_FLECHETTE_ALT_SPLASH,bad,False,0.11333333333333333,0.12666666666666668,0.1374079490251952,0.1848976890793627,0.03842969983816147,-0.6979506673511126,0.16342884561813173,0.2,1.9483932216598914e-16,0.31156369709637843,0.0439453125,0.0013316761469468474,7.305208206176758,221.3699493408203,349.0,319.0,0.0,358.0,481.0,231.0,637.0,,,66.0,9.0,^3Xen_Crypt,^7DJ Wielki Huj
2020-02-28 DOSUUN 4v4.dm_26.dm_meta,814848,00:11:13.501,142506,1357335.0,MOD_FLECHETTE_ALT_SPLASH,bad,False,0.04666666666666667,0.056666666666666664,0.07807178764540439,0.0016602580672981607,0.004304336849600077,-0.8376970253589568,0.1602108785435353,0.0,6.9378452465506e-08,0.13977933850800142,0.0,0.0,2.1886794567108154,66.32362365722656,238.0,176.0,0.0,146.0,309.0,171.0,215.0,,,152.0,0.0,^3Xen_Crypt,^7DJ Wielki Huj
2020-02-28 DOSUUN 4v4.dm_26.dm_meta,1000902,00:14:19.555,142506,1357335.0,MOD_BRYAR_PISTOL_ALT,bad,False,0.37666666666666665,0.32,0.12289466112603019,0.6390581668072287,0.03800587356090546,-0.6912907875919501,0.2755145185152184,0.2,0.9952876459573294,0.003561156515948216,6.709418296813965,0.20331570506095886,11.233715057373047,340.4156188964844,297.0,189.0,81.0,185.0,179.0,113.0,220.0,132.0,-30.0,9.0,3.0,^3Xen_Crypt,^7tear dropperz jawfour
2020-02-28 DOSUUN 4v4.dm_26.dm_meta,1249359,00:18:28.012,142506,1357335.0,MOD_ROCKET_SPLASH,bad,False,0.21333333333333335,0.25666666666666665,0.10352940139826995,0.2830547568935949,0.02589830569922924,-0.8188464448694609,0.1456033581312208,0.4,0.04120785632138139,0.1970790792018732,4.45342493057251,0.13495227694511414,32.78721618652344,993.552001953125,198.0,239.0,1.0,247.0,190.0,238.0,127.0,,,125.0,0.0,^3Xen_Crypt,^7tear dropperz jawfour
2020-02-28 DOSUUN 4v4.dm_26.dm_meta,1276155,00:18:54.808,142506,1357335.0,MOD_ROCKET_SPLASH,bad,False,0.25666666666666665,0.39,0.16366822695495284,0.32905983215602264,0.03938937932252884,-0.6538501224153379,0.1795879820157972,0.4,0.0004976858506746,0.22022282980863533,25.29482078552246,0.09581371396780014,76.26883697509766,2311.177001953125,159.0,257.0,195.0,249.0,539.0,211.0,452.0,,,474.0,78.0,^3Xen_Crypt,^7Padawan
2020-02-28 DOSUUN 4v4.dm_26.dm_meta,1304403,00:19:23.056,142506,1357335.0,MOD_REPEATER_ALT_SPLASH,bad,False,0.15,0.20666666666666667,0.12358285405952887,0.09727535647047088,0.042987123131752014,-0.778127179167041,0.16264897339734538,0.0,3.4740852444881866e-13,0.4631354092849717,3.8520400524139404,0.03890949487686157,17.374553680419922,526.5016479492188,151.0,623.0,130.0,486.0,360.0,50.0,342.0,,,62.0,0.0,^3Xen_Crypt,^7DJ Wielki Huj
2020-02-28 DOSUUN 4v4.dm_26.dm_meta,1315623,00:19:34.276,142506,1357335.0,MOD_REPEATER_ALT_SPLASH,bad,False,0.23666666666666666,0.27666666666666667,0.2712049110185014,0.2497499649851748,0.17028343677520752,-0.4070052287915976,0.2678657912445303,0.6,0.023075102534166697,0.8629074732331947,7.125173568725586,0.030844906345009804,15.087562561035156,457.1988830566406,625.0,252.0,662.0,393.0,411.0,72.0,335.0,,,98.0,0.0,^3Xen_Crypt,^7Padawan
2020-02-28 kejim 4v4 (2).dm_26.dm_meta,143335,00:00:17.494,127066,1341895.0,MOD_ROCKET_SPLASH,bad,False,0.21,0.36666666666666664,0.1017096911366421,0.10104325127898263,0.012997169978916645,-0.8278990743509257,0.13491405288568445,0.8,3.785729031072059e-05,0.19720690656478043,3.707608938217163,0.11235178261995316,106.96208190917969,3241.275146484375,90.0,13.0,206.0,411.0,501.0,440.0,437.0,,,597.0,14.0,^3Xen_Crypt,^7DJ Wielki Huj
2020-02-28 kejim 4v4 (2).dm_26.dm_meta,202372,00:01:16.531,127066,1341895.0,MOD_FLECHETTE_ALT_SPLASH,bad,False,0.06333333333333334,0.07333333333333333,0.025335004355375123,0.001261768476479493,0.006921989843249321,-1.0741312460232364,0.1535469733455077,0.0,1.6572322787343405e-12,0.0219514613572189,1.9712424278259277,0.009955769404768944,8.61300277709961,261.0000915527344,442.0,460.0,0.0,395.0,174.0,244.0,1.0,,,116.0,0.0,^3Xen_Crypt,^7jawa 4
2020-02-28 kejim 4v4 (2).dm_26.dm_meta,251509,00:02:05.668,127066,1341895.0,MOD_FLECHETTE_ALT_SPLASH,bad,False,0.03666666666666667,0.06,0.06157231907977166,0.0010472224355957496,0.0002996563271153718,-0.8503531918978869,0.15693974648701317,0.0,2.7062067317393513e-59,1.952776006403777e-14,0.0,0.0,0.0439453125,1.3316761255264282,1020.0,442.0,100.0,354.0,413.0,204.0,480.0,,,244.0,0.0,^3Xen_Crypt,^7DJ Wielki Huj
2020-02-28 kejim 4v4 (2).dm_26.dm_meta,344470,00:03:38.629,127066,1341895.0,MOD_ROCKET_SPLASH,bad,False,0.18,0.24333333333333335,0.13792601586312042,0.1474404729126988,0.21443802118301392,-0.7361166079471758,0.1678096054716731,0.2,3.933107453858884e-05,0.4619626379027683,0.0,0.0,35.11785125732422,1064.1773681640625,210.0,445.0,102.0,447.0,333.0,257.0,346.0,,,127.0,48.0,^3Xen_Crypt,^7DJ Wielki Huj
2020-02-28 kejim 4v4 (2).dm_26.dm_meta,438982,00:05:13.141,127066,1341895.0,MOD_REPEATER_ALT_SPLASH,bad,False,0.22,0.4066666666666667,0.11351943187055114,0.13564911986687417,0.16782866418361664,-0.8166573558494645,0.1442035059653114,0.4,1.5924578953221007e-07,0.3698219587285098,0.0,0.0,67.11993408203125,2033.9373779296875,142.0,455.0,138.0,412.0,385.0,477.0,354.0,,,370.0,19.0,^3Xen_Crypt,^7DJ Wielki Huj
2020-02-28 kejim 4v4 (2).dm_26.dm_meta,536695,00:06:50.854,127066,1341895.0,MOD_THERMAL,bad,False,0.2565,0.345,0.15311167026268102,0.002197899767981355,0.07866005599498749,-0.5762305087873674,0.2615136124688318,0.6,0.9999992026161132,0.9915640426308387,0.0,0.0,12.129569053649902,367.5627136230469,214.0,238.0,0.0,470.0,967.0,69.0,279.0,264.0,8.0,164.0,0.0,^3Xen_Crypt,^7jawa 4
2020-02-28 kejim 4v4 (2).dm_26.dm_meta,617545,00:08:11.704,127066,1341895.0,MOD_ROCKET_SPLASH,bad,False,0.16333333333333333,0.16666666666666666,0.08862759279786768,0.15763825060368805,0.003978281281888485,-0.8784642201990492,0.1438950429280769,0.2,9.812842560048918e-11,0.37526592500424666,0.0,0.0,2.2330236434936523,67.6673812866211,344.0,340.0,0.0,567.0,285.0,148.0,227.0,,,644.0,511.0,^3Xen_Crypt,^7jawa 4
2020-02-28 kejim 4v4 (2).dm_26.dm_meta,627511,00:08:21.670,127066,1341895.0,MOD_FLECHETTE_ALT_SPLASH,bad,False,0.03333333333333333,0.1,0.08174274115628484,0.0032268526882059533,0.006652944255620241,-0.8210034198558293,0.1572124678374228,0.4,1.2404267741805916e-05,0.45970232250501747,0.8850133419036865,0.026818586513400078,27.40826416015625,830.553466796875,217.0,351.0,0.0,367.0,242.0,136.0,337.0,,,28.0,9.0,^3Xen_Crypt,^7DJ Wielki Huj
2020-02-28 kejim 4v4 (2).dm_26.dm_meta,640777,00:08:34.936,127066,1341895.0,MOD_REPEATER_ALT_SPLASH,bad,False,0.15666666666666668,0.14666666666666667,0.09467637290559758,0.0750363595242219,0.029782095924019814,-0.9075709847066795,0.1374975783851701,0.2,6.31549862205943e-22,0.16795416099537147,0.5664620995521545,0.008582758717238903,21.73917579650879,658.7628784179688,123.0,480.0,0.0,897.0,273.0,383.0,521.0,,,43.0,27.0,^3Xen_Crypt,^7jawa 4
2020-02-28 kejim 4v4 (2).dm_26.dm_meta,728293,00:10:02.452,127066,1341895.0,MOD_REPEATER_ALT_SPLASH,bad,False,0.10666666666666667,0.07333333333333333,0.08372445111664259,0.08495855410662755,0.003993941470980644,-0.8800664049232525,0.14569142597549717,0.2,1.4552541192284836e-08,0.02081007161706218,0.0,0.0,2.377340793609619,72.04063415527344,427.0,349.0,0.0,828.0,486.0,379.0,557.0,,,1467.0,1296.0,^3Xen_Crypt,^7jawa 4
2020-02-28 kejim 4v4 (2).dm_26.dm_meta,755320,00:10:29.479,127066,1341895.0,MOD_ROCKET_SPLASH,bad,False,0.23666666666666666,0.25333333333333335,0.14771781135322137,0.15468865449243271,0.42745640873908997,-0.6786993666369012,0.17511483583013643,0.2,0.9998518901965596,0.44645283715546913,0.06991656124591827,0.0010593418264761567,29.636737823486328,898.0829467773438,257.0,73.0,72.0,242.0,342.0,87.0,334.0,,,477.0,319.0,^3Xen_Crypt,^7DJ Wielki Huj
2020-02-28 kejim 4v4 (2).dm_26.dm_meta,774658,00:10:48.817,127066,1341895.0,MOD_FLECHETTE_ALT_SPLASH,bad,False,0.14,0.14666666666666667,0.14971375353199004,0.0018033959879914683,0.0026825072709470987,-0.6452862392579441,0.15997389872014933,0.4,0.9926146190525987,0.5872836194018174,0.0,0.0,37.69547653198242,1142.2872314453125,225.0,298.0,113.0,308.0,462.0,25.0,478.0,,,294.0,195.0,^3Xen_Crypt,^7DJ Wielki Huj
2020-02-28 kejim 4v4 (2).dm_26.dm_meta,870853,00:12:25.012,127066,1341895.0,MOD_ROCKET,bad,False,0.15,0.19333333333333333,0.13300898296490793,0.053224365728220625,0.002363976091146469,-0.4565630455883112,0.2399051522880676,0.0,2.1762045691470494e-25,0.4738692423351682,0.0,0.0,13.162690162658691,398.8694152832031,37.0,475.0,94.0,470.0,169.0,162.0,540.0,33.0,-18.0,10.0,0.0,^3Xen_Crypt,^7jawa 4
2020-02-28 kejim 4v4 (2).dm_26.dm_meta,934906,00:13:29.065,127066,1341895.0,MOD_FLECHETTE_ALT_SPLASH,bad,False,0.05,0.03,0.060440887459537435,0.0018472902174989636,0.003165723290294409,-0.9113760025911344,0.16507536862897998,0.0,9.988710835333841e-18,0.3569172774008753,7.744843482971191,0.058673057705163956,19.13138198852539,579.7388305664062,191.0,532.0,3.0,339.0,372.0,4.0,351.0,,,22.0,0.0,^3Xen_Crypt,^7vieja del coronavirus
2020-02-28 kejim 4v4 (2).dm_26.dm_meta,945928,00:13:40.087,127066,1341895.0,MOD_FLECHETTE_ALT_SPLASH,bad,True,0.3333333333333333,0.2,0.23305034664220306,0.1277531952560569,0.20044878125190735,-0.48767728918273767,0.14977528926285813,0.2,1.4831637281330965e-17,0.9175756438777539,0.0,0.0,3.355104923248291,101.66984558105469,356.0,176.0,1107.0,752.0,371.0,1260.0,730.0,,,701.0,674.0,^3Xen_Crypt,^7jawa 4
