_source_file,time_raw,human_time,map_start_time_raw,map_end_time_raw,mod_name,consensus,extreme_99th,prob_rf,prob_et,prob_lr,prob_gb,prob_xgb,prob_lsvc,prob_csvc,prob_knn,prob_mlp,prob_gnb,view_delta_deg,view_speed_deg_per_ms,view_best_delta_deg,view_best_speed_deg_per_sec,attacker_target_distance,attacker_xy_speed,attacker_z_speed,attacker_distance_last_second,target_xy_speed,target_z_speed,target_distance_last_second,missile_lifetime,missile_pitch,target_corpse_travel_distance,target_corpse_travel_z_distance,attacker_name,target_name
0 hannah mpcmp_ctf_kothis_v1 2021-12-17_23-39-47.dm_26.dm_meta,270377,00:01:13.627,197183,1388087.0,MOD_REPEATER_ALT_SPLASH,bad,False,0.19,0.17333333333333334,0.14112809258972467,0.05588938876905739,0.021394770592451096,-0.6669727214465333,0.17137866354300324,0.2,1.2359775214004056e-09,0.5159283419112672,0.0,0.0,4.3913750648498535,133.0719757080078,59.0,111.0,145.0,418.0,449.0,6.0,396.0,,,13.0,4.0,^4h^0annah,^7cuk o
0 hannah mpcmp_ctf_kothis_v1 2021-12-17_23-39-47.dm_26.dm_meta,299978,00:01:43.228,197183,1388087.0,MOD_ROCKET,bad,False,0.27166666666666667,0.28,0.28150344460743265,0.09018141991323794,0.010564635507762432,-0.3062095639422485,0.32589259714123586,0.2,0.9999999963366131,0.6680818692486528,0.0,0.0,3.5920419692993164,108.8497543334961,581.0,277.0,0.0,337.0,174.0,26.0,236.0,462.0,4.0,45.0,15.0,^4h^0annah,^7cuk o
0 hannah mpcmp_ctf_kothis_v1 2021-12-17_23-39-47.dm_26.dm_meta,369938,00:02:53.188,197183,1388087.0,MOD_ROCKET_SPLASH,bad,False,0.17,0.18,0.1363735574257347,0.12692332401460757,0.017092037945985794,-0.6975945570342954,0.17166578537747754,0.0,1.1527591342928038e-14,0.47262138311409085,0.0,0.0,11.19059944152832,339.10906982421875,191.0,450.0,390.0,418.0,360.0,45.0,292.0,,,23.0,0.0,^4h^0annah,^7gengszter99
0 hannah mpcmp_ctf_kothis_v1 2021-12-17_23-39-47.dm_26.dm_meta,375449,00:02:58.699,197183,1388087.0,MOD_ROCKET_SPLASH,bad,False,0.22,0.27,0.1634961506783991,0.09031306304369144,0.008906041271984577,-0.6708062887309034,0.1800511651412281,0.4,5.398811763868442e-12,0.5690008651707992,1.7578125,0.01775568164885044,1.7578125,53.26704406738281,150.0,502.0,23.0,533.0,585.0,435.0,644.0,,,346.0,35.0,^4h^0annah,^7cuk o
0 hannah mpcmp_ctf_kothis_v1 2021-12-17_23-39-47.dm_26.dm_meta,400991,00:03:24.241,197183,1388087.0,MOD_ROCKET_HOMING_SPLASH,bad,False,,,,,,,,,,,0.0,0.0,4.104830741882324,124.38880920410156,96.0,807.0,378.0,518.0,557.0,170.0,338.0,,,138.0,42.0,^4h^0annah,^7gengszter99
0 hannah mpcmp_ctf_kothis_v1 2021-12-17_23-39-47.dm_26.dm_meta,450194,00:04:13.444,197183,1388087.0,MOD_CONC,bad,False,,,,,,,,,,,0.0,0.0,15.053923606872559,456.17950439453125,94.0,393.0,122.0,483.0,230.0,108.0,304.0,,,69.0,0.0,^4h^0annah,^7cuk o
0 hannah mpcmp_ctf_kothis_v1 2021-12-17_23-39-47.dm_26.dm_meta,543584,00:05:46.834,197183,1388087.0,MOD_CONC,bad,False,,,,,,,,,,,0.0,0.0,0.5601950287818909,16.97560691833496,467.0,480.0,35.0,371.0,868.0,397.0,510.0,132.0,1.0,212.0,79.0,^4h^0annah,^7cuk o
0 hannah mpcmp_ctf_kothis_v1 2021-12-17_23-39-47.dm_26.dm_meta,915989,00:11:59.239,197183,1388087.0,MOD_ROCKET_SPLASH,bad,False,0.08666666666666667,0.12333333333333334,0.14993501363938358,0.10155533380983518,0.0052826241590082645,-0.6458153590303836,0.18518626163209606,0.2,3.945695870264459e-14,0.4355699902637562,0.0,0.0,6.2286787033081055,188.74783325195312,250.0,70.0,5.0,682.0,568.0,57.0,410.0,,,109.0,0.0,^4h^0annah,^7cuk o
0 hannah mpcmp_ctf_kothis_v1 2021-12-17_23-39-47.dm_26.dm_meta,943478,00:12:26.728,197183,1388087.0,MOD_FALLING,bad,True,,,,,,,,,,,0.0,0.0,5.537049293518066,167.78936767578125,,431.0,0.0,2779.0,,,,,,,,^4h^0annah,^7gengszter99
0 hannah mpcmp_ctf_kothis_v1 2021-12-17_23-39-47.dm_26.dm_meta,1023206,00:13:46.456,197183,1388087.0,MOD_CONC,bad,False,,,,,,,,,,,0.0,0.0,96.05865478515625,2910.868408203125,33.0,206.0,50.0,401.0,105.0,47.0,146.0,,,14.0,0.0,^4h^0annah,^7gengszter99
