_source_file,time_raw,human_time,map_start_time_raw,map_end_time_raw,mod_name,consensus,extreme_99th,prob_rf,prob_et,prob_lr,prob_gb,prob_xgb,prob_lsvc,prob_csvc,prob_knn,prob_mlp,prob_gnb,view_delta_deg,view_speed_deg_per_ms,view_best_delta_deg,view_best_speed_deg_per_sec,attacker_target_distance,attacker_xy_speed,attacker_z_speed,attacker_distance_last_second,target_xy_speed,target_z_speed,target_distance_last_second,missile_lifetime,missile_pitch,target_corpse_travel_distance,target_corpse_travel_z_distance,attacker_name,target_name
10 Xen_Crypt ctf_dantooine_v3 2025-10-21_23-57-12.dm_26.dm_meta,127850,00:01:09.007,59276,1273907,MOD_REPEATER_ALT_SPLASH,bad,False,0.15666666666666668,0.24666666666666667,0.11688479585744553,0.10194255811856068,0.062324557453393936,-0.7664158253990447,0.16298007606852394,0.4,2.248190847967405e-06,0.4803138569667675,0.0,0.0,0.653294026851654,19.796789169311523,213.0,553,89,555,453.0,392.0,519.0,,,415.0,295.0,^3Xen_Crypt,^7enab
10 Xen_Crypt ctf_dantooine_v3 2025-10-21_23-57-12.dm_26.dm_meta,168968,00:01:50.125,59276,1273907,MOD_REPEATER_ALT_SPLASH,bad,False,0.23,0.32,0.07177649828266824,0.212258034072775,0.6485103964805603,-0.9480295402578148,0.1272830998578474,0.2,1.9753708958732404e-05,0.251626067785788,0.0,0.0,39.344966888427734,1192.271728515625,150.0,451,104,390,336.0,238.0,228.0,,,158.0,36.0,^3Xen_Crypt,^7cfan
10 Xen_Crypt ctf_dantooine_v3 2025-10-21_23-57-12.dm_26.dm_meta,238697,00:02:59.854,59276,1273907,MOD_REPEATER_ALT,bad,False,0.12666666666666668,0.19666666666666666,0.04286993760272755,0.10641012510729922,0.009748146869242191,-1.051595155547576,0.1189724819946496,0.2,1.924337898729063e-20,0.19686883496665403,0.0,0.0,11.533061027526855,349.4866943359375,319.0,557,493,580,131.0,333.0,327.0,165.0,-21.0,55.0,51.0,^3Xen_Crypt,^7enab
10 Xen_Crypt ctf_dantooine_v3 2025-10-21_23-57-12.dm_26.dm_meta,241997,00:03:03.154,59276,1273907,MOD_REPEATER_ALT_SPLASH,bad,False,0.17333333333333334,0.24,0.10314739261475277,0.19089760649466603,0.015284092165529728,-0.8171585447609597,0.1553903009604958,0.0,1.1708266495671138e-06,0.3236769294613576,3.6756820678710938,0.1113843023777008,6.819565773010254,206.65350341796875,182.0,482,6,344,160.0,111.0,549.0,,,50.0,0.0,^3Xen_Crypt,^7cfan
10 Xen_Crypt ctf_dantooine_v3 2025-10-21_23-57-12.dm_26.dm_meta,334925,00:04:36.082,59276,1273907,MOD_REPEATER_ALT_SPLASH,bad,True,0.2733333333333333,0.2733333333333333,0.2625117299757204,0.2106334596643054,0.09705699980258942,-0.40895144217757484,0.2798972875051466,0.4,0.0004673734054679581,0.005849810654286424,11.490199089050293,0.3481878638267517,36.882503509521484,1117.651611328125,689.0,265,0,255,531.0,341.0,490.0,,,489.0,16.0,^3Xen_Crypt,^7enab
10 Xen_Crypt ctf_dantooine_v3 2025-10-21_23-57-12.dm_26.dm_meta,462173,00:06:43.330,59276,1273907,MOD_CONC,bad,False,,,,,,,,,,,0.0,0.0,11.318490982055664,342.9845886230469,345.0,492,0,445,48.0,18.0,291.0,,,2.0,0.0,^3Xen_Crypt,^7enab
10 Xen_Crypt ctf_dantooine_v3 2025-10-21_23-57-12.dm_26.dm_meta,513290,00:07:34.447,59276,1273907,MOD_FLECHETTE_ALT_SPLASH,bad,False,0.02,0.05,0.08991641318478057,0.0008899324469503111,0.002325640758499503,-0.783093143087041,0.15895214617789652,0.0,1.1142292193883006e-07,0.36722954610649594,0.6488447785377502,0.01966196298599243,26.971670150756836,817.3233642578125,273.0,329,0,279,302.0,257.0,312.0,,,288.0,3.0,^3Xen_Crypt,^7enab
10 Xen_Crypt ctf_dantooine_v3 2025-10-21_23-57-12.dm_26.dm_meta,623378,00:09:24.535,59276,1273907,MOD_BRYAR_PISTOL_ALT,bad,False,0.26666666666666666,0.21333333333333335,0.3606947366488436,0.04527505077013656,0.11652549356222153,-0.23105414995603035,0.48867370489669515,0.4,0.9999999631640415,0.7610614257217106,0.1318359375,0.0039950283244252205,0.7586137056350708,22.98829460144043,1584.0,345,0,320,432.0,80.0,0.0,891.0,-10.0,36.0,0.0,^3Xen_Crypt,^3spdy
10 Xen_Crypt ctf_dantooine_v3 2025-10-21_23-57-12.dm_26.dm_meta,765509,00:11:46.666,59276,1273907,MOD_ROCKET,bad,True,0.11,0.06666666666666667,0.004049375512937611,0.0035723478332802304,0.00048447304288856685,-1.891113822305342,0.043884721110289536,0.4,4.2702676849246093e-32,3.254337135223375e-10,75.4030990600586,0.5712355971336365,89.21034240722656,2703.34375,69.0,956,15,786,212.0,380.0,242.0,66.0,-49.0,37.0,0.0,^3Xen_Crypt,^3spdy
10 Xen_Crypt ctf_dantooine_v3 2025-10-21_23-57-12.dm_26.dm_meta,852002,00:13:13.159,59276,1273907,MOD_REPEATER_ALT_SPLASH,bad,False,0.15666666666666668,0.16333333333333333,0.2224590578066825,0.2267243750122365,0.11439163982868195,-0.4771312296029384,0.2514792682487737,0.2,1.46413084743898e-09,0.5110896078351033,0.2197265625,0.006658380851149559,18.921794891357422,573.3877563476562,650.0,513,189,594,413.0,18.0,498.0,,,18.0,0.0,^3Xen_Crypt,^7enab
10 Xen_Crypt ctf_dantooine_v3 2025-10-21_23-57-12.dm_26.dm_meta,1026407,00:16:07.564,59276,1273907,MOD_ROCKET_SPLASH,bad,False,0.10333333333333333,0.11833333333333333,0.05880476419431489,0.16802568485778632,0.21667376160621643,-1.035924814266619,0.11419611714904038,0.2,0.043433263297758345,0.3079729759665581,2.3931100368499756,0.0725184828042984,2.3931100368499756,72.51848602294922,67.0,304,147,319,99.0,333.0,322.0,,,88.0,0.0,^3Xen_Crypt,^7enab
10 Xen_Crypt ctf_dantooine_v3 2025-10-21_23-57-12.dm_26.dm_meta,1096499,00:17:17.656,59276,1273907,MOD_ROCKET,bad,True,0.08,0.08,0.0065206637207519125,0.01217188125234692,0.0007813813863322139,-1.7720842165115411,0.04728062051292797,0.2,3.918801329486483e-70,0.01523565011763986,15.071104049682617,0.22835005819797516,29.00252914428711,878.864501953125,38.0,1637,745,1272,186.0,245.0,393.0,,,11.0,0.0,^3Xen_Crypt,^7cfan
10 Xen_Crypt ctf_dantooine_v3 2025-10-21_23-57-12.dm_26.dm_meta,1107620,00:17:28.777,59276,1273907,MOD_REPEATER_ALT_SPLASH,bad,False,0.14,0.12666666666666668,0.16727145546969574,0.0402401630288785,0.005754615180194378,-0.6148139499166418,0.204026896374637,0.2,0.00019844155759142257,0.48328033589269725,1.6820207834243774,0.01699010841548443,4.308605670928955,130.56381225585938,329.0,436,0,418,421.0,3.0,580.0,,,77.0,7.0,^3Xen_Crypt,^7lg
10 Xen_Crypt ctf_dantooine_v3 2025-10-21_23-57-12.dm_26.dm_meta,1235165,00:19:36.322,59276,1273907,MOD_THERMAL_SPLASH,bad,False,,,,,,,,,,,1.0628952980041504,0.03220894932746887,12.524715423583984,379.5368347167969,396.0,332,53,319,360.0,70.0,199.0,,,82.0,0.0,^3Xen_Crypt,^3spdy
10 Xen_Crypt ctf_dantooine_v3 2025-10-21_23-57-12.dm_26.dm_meta,1252655,00:19:53.812,59276,1273907,MOD_BOWCASTER,bad,False,,,,,,,,,,,3.1943633556365967,0.09679888933897018,7.984158515930176,241.94419860839844,47.0,97,0,505,653.0,35.0,797.0,,,241.0,24.0,^3Xen_Crypt,^7cfan
10 Xen_Crypt ctf_hagrent_v8 2025-08-31_19-11-49.dm_26.dm_meta,236981,00:00:51.946,186062,1426994,MOD_REPEATER_ALT_SPLASH,bad,False,0.07,0.09333333333333334,0.1263163487351637,0.11841059697973023,0.0080832215026021,-0.7262044026253374,0.17016714583195125,0.2,0.029535455345805112,0.30492344032176005,0.0,0.0,60.297969818115234,1827.211181640625,193.0,426,0,331,503.0,32.0,407.0,,,68.0,0.0,^3Xen_Crypt,^7burrowfan
10 Xen_Crypt ctf_hagrent_v8 2025-08-31_19-11-49.dm_26.dm_meta,255263,00:01:10.228,186062,1426994,MOD_BRYAR_PISTOL_ALT,bad,False,0.14,0.20666666666666667,0.21802845995234849,0.08083719252619356,0.02708940953016281,-0.3554418012542029,0.4667360598851424,0.0,1.4458918625510075e-16,1.7838626090216366e-07,28.04698371887207,0.12141551077365875,35.54053497314453,1076.9859619140625,67.0,449,30,748,567.0,280.0,617.0,,,102.0,22.0,^3Xen_Crypt,^7burrowfan
10 Xen_Crypt ctf_hagrent_v8 2025-08-31_19-11-49.dm_26.dm_meta,265361,00:01:20.326,186062,1426994,MOD_FALLING,bad,False,,,,,,,,,,,0.0,0.0,0.0,0.0,439.0,655,603,654,694.0,0.0,865.0,,,92.0,0.0,^3Xen_Crypt,^7burrowfan
10 Xen_Crypt ctf_hagrent_v8 2025-08-31_19-11-49.dm_26.dm_meta,416303,00:03:51.268,186062,1426994,MOD_FALLING,bad,False,,,,,,,,,,,2.3029725551605225,0.023262349888682365,106.78328704833984,3235.857177734375,,564,182,632,,,,,,,,^3Xen_Crypt,^7ez
10 Xen_Crypt ctf_hagrent_v8 2025-08-31_19-11-49.dm_26.dm_meta,448214,00:04:23.179,186062,1426994,MOD_ROCKET_SPLASH,bad,False,0.17,0.17666666666666667,0.07863330227001154,0.10084637699473124,0.04827430844306946,-0.9157977966759301,0.1305757386626819,0.4,7.287077648755382e-08,0.3349401048836259,0.0,0.0,69.62378692626953,2109.811767578125,62.0,120,303,403,109.0,186.0,533.0,,,54.0,0.0,^3Xen_Crypt,^7ez
10 Xen_Crypt ctf_hagrent_v8 2025-08-31_19-11-49.dm_26.dm_meta,483590,00:04:31.851,186062,1426994,MOD_FLECHETTE_ALT_SPLASH,bad,False,0.07,0.07333333333333333,0.07961838781766807,0.0016592293706821995,0.04219307005405426,-0.8279840957614778,0.15852528785514827,0.2,5.225881542260485e-28,0.0074773610853095486,4.848198890686035,0.02938302420079708,13.789711952209473,417.87005615234375,516.0,508,334,475,226.0,119.0,565.0,,,74.0,0.0,^3Xen_Crypt,^7ez
10 Xen_Crypt ctf_hagrent_v8 2025-08-31_19-11-49.dm_26.dm_meta,493556,00:04:41.817,186062,1426994,MOD_FLECHETTE_ALT_SPLASH,bad,False,0.04,0.13333333333333333,0.10026298308238615,0.0012303451511988133,0.009271157905459404,-0.7610340693103197,0.15928877330065624,0.4,9.965826565266349e-11,0.14916356001482628,5.4247822761535645,0.08219367265701294,38.79092788696289,1175.482666015625,74.0,377,3,672,539.0,62.0,470.0,,,30.0,0.0,^3Xen_Crypt,^7burrowfan
10 Xen_Crypt ctf_hagrent_v8 2025-08-31_19-11-49.dm_26.dm_meta,517811,00:05:06.072,186062,1426994,MOD_DISRUPTOR,bad,False,0.03666666666666667,0.023333333333333334,0.03110871162662456,0.000273995162412367,0.000551394943613559,-0.8996220218066495,0.06445502381233163,0.0,6.525009802360715e-31,0.8322619764805412,0.0,0.0,1.3931859731674194,42.21775817871094,455.0,250,0,305,519.0,282.0,367.0,,,75.0,24.0,^3Xen_Crypt,^7burrowfan
