_source_file,time_raw,human_time,map_start_time_raw,map_end_time_raw,mod_name,consensus,extreme_99th,prob_rf,prob_et,prob_lr,prob_gb,prob_xgb,prob_lsvc,prob_csvc,prob_knn,prob_mlp,prob_gnb,view_delta_deg,view_speed_deg_per_ms,view_best_delta_deg,view_best_speed_deg_per_sec,attacker_target_distance,attacker_xy_speed,attacker_z_speed,attacker_distance_last_second,target_xy_speed,target_z_speed,target_distance_last_second,missile_lifetime,missile_pitch,target_corpse_travel_distance,target_corpse_travel_z_distance,attacker_name,target_name
2020-07-26 nelvaan 4v4.dm_26.dm_meta,433731,00:03:33.448,221409.0,1436337.0,MOD_DISRUPTOR_SNIPER,good,False,,,,,,,,,,,0.5751056671142578,0.0021784305572509766,11.362992286682129,344.3330993652344,298.0,1143,654,1185,142.0,0.0,220.0,,,2.0,0.0,^3Xen_Crypt,^7cyd
2020-09-05 nelvaan 4v4.dm_26.dm_meta,947438,00:11:49.768,238829.0,1453724.0,MOD_DISRUPTOR,good,False,,,,,,,,,,,2.2949068546295166,0.03477131575345993,23.50318717956543,712.2177734375,470.0,1163,73,1174,196.0,358.0,321.0,,,11.0,3.0,^7flor_mourner_2,^7lg
0043_sniper.dm_26.dm_meta,17632150,00:07:06.350,17218500.0,18416500.0,MOD_DISRUPTOR_SNIPER,good,False,,,,,,,,,,,0.3285352885723114,0.0065707056783139706,35.728816986083984,1082.69140625,666.0,0,0,26,478.0,356.0,452.0,,,294.0,200.0,^4{^7JOC^4}^3Xen_Crypt^4{^1JGM^4},^7Padawan w/ rabies
2018-04-25 nelvaan 4v4 (2).dm_26.dm_meta,1544647,00:07:59.560,1066015.0,,MOD_DISRUPTOR_SNIPER,good,False,,,,,,,,,,,0.6437088251113892,0.01950632780790329,8.676774024963379,262.93255615234375,1062.0,0,0,118,271.0,132.0,551.0,,,414.0,295.0,^3Xen_Crypt,^7leonardo^0:)
2018-05-11 ilum 4v4.dm_26.dm_meta,365252,00:01:28.543,277637.0,,MOD_DISRUPTOR,good,False,,,,,,,,,,,0.0,0.0,0.30747002363204956,9.317273139953613,855.0,603,128,515,950.0,338.0,736.0,,,130.0,19.0,^3Xen_Crypt,^7nero
2018-06-03 nelvaan 4v4.dm_26.dm_meta,472007,00:04:45.256,187778.0,1520516.0,MOD_DISRUPTOR_SNIPER,good,False,,,,,,,,,,,0.9366931915283203,0.02838464267551899,7.571774005889893,229.44769287109375,2122.0,355,230,636,352.0,53.0,307.0,,,410.0,279.0,^3Xen_Crypt,^7jaw4 is a plague
2018-06-17 nelvaan 4v4.dm_26.dm_meta,1216590,00:09:48.394,629124.0,,MOD_DISRUPTOR,good,False,,,,,,,,,,,0.0,0.0,0.31229013204574585,9.463336944580078,1832.0,891,266,958,1041.0,271.0,943.0,,,267.0,55.0,^3Xen_Lixo,^1^^7Seef^1.
2019-07-04 nelvaan 2v2 (2).dm_26.dm_meta,5321674,00:08:58.199,4686292.0,5768923.0,MOD_DISRUPTOR_SNIPER,good,False,,,,,,,,,,,0.0,0.0,20.270692825317383,614.263427734375,179.0,10,0,0,0.0,0.0,711.0,,,0.0,0.0,^3Xen_Crypt,^7smash
2020-01-11 telti 4v4.dm_26.dm_meta,801285,00:11:08.980,133530.0,1347567.0,MOD_DISRUPTOR_SNIPER,good,False,,,,,,,,,,,0.0,0.0,37.74534606933594,1143.79833984375,210.0,0,0,134,346.0,283.0,361.0,,,221.0,167.0,^3Xen_Crypt,^7enab
2020-01-31 kharzet 4v4.dm_26.dm_meta,886887,00:13:15.997,92115.0,1347138.0,MOD_DISRUPTOR_SNIPER,good,False,,,,,,,,,,,0.0,0.0,8.833706855773926,267.6880798339844,243.0,0,0,191,645.0,431.0,588.0,,,360.0,216.0,^3Xen_Crypt,^5ski
