_source_file,time_raw,human_time,map_start_time_raw,map_end_time_raw,mod_name,consensus,extreme_99th,prob_rf,prob_et,prob_lr,prob_gb,prob_xgb,prob_lsvc,prob_csvc,prob_knn,prob_mlp,prob_gnb,view_delta_deg,view_speed_deg_per_ms,view_best_delta_deg,view_best_speed_deg_per_sec,attacker_target_distance,attacker_xy_speed,attacker_z_speed,attacker_distance_last_second,target_xy_speed,target_z_speed,target_distance_last_second,missile_lifetime,missile_pitch,target_corpse_travel_distance,target_corpse_travel_z_distance,attacker_name,target_name
10 ent mpctf_illimiran 2019-08-20_00-40-12.dm_26.dm_meta,177354,00:00:15.250,162537,1378158,MOD_FLECHETTE_ALT_SPLASH,bad,False,0.06333333333333334,0.06666666666666667,0.1512642200213667,0.003940439648184569,0.0026766073424369097,-0.6715354522542939,0.16987760534362373,0.4,2.445238479905484e-15,0.6471892730303356,3.887887716293335,0.029453694820404053,3.887887716293335,117.81478118896484,221.0,268,0,307,762.0,75.0,601.0,,,285.0,12.0,^0ent,^3L^7G
10 ent mpctf_illimiran 2019-08-20_00-40-12.dm_26.dm_meta,182238,00:00:20.134,162537,1378158,MOD_FLECHETTE,bad,False,,,,,,,,,,,0.3999083936214447,0.012118436396121979,53.03577423095703,1607.1446533203125,472.0,441,0,439,820.0,357.0,646.0,132.0,0.0,333.0,138.0,^0ent,^7enab
10 ent mpctf_illimiran 2019-08-20_00-40-12.dm_26.dm_meta,255135,00:01:33.031,162537,1378158,MOD_FLECHETTE_ALT_SPLASH,bad,True,0.19333333333333333,0.08,0.05846303704893148,0.004305228569591263,0.05605395510792732,-0.9059680822686701,0.15504445266221237,0.0,5.420573015337645e-67,0.5155367638329972,6.9639153480529785,0.10551387071609497,8.634634017944336,261.65557861328125,45.0,1003,1508,524,608.0,16.0,347.0,,,245.0,47.0,^0ent,^0Enhancer^2.
10 ent mpctf_illimiran 2019-08-20_00-40-12.dm_26.dm_meta,275364,00:01:53.260,162537,1378158,MOD_REPEATER_ALT_SPLASH,bad,False,0.25333333333333335,0.31666666666666665,0.07348348263464945,0.21281343250714432,0.5369521379470825,-0.9358860051058766,0.1217996045257395,0.4,8.188551297720235e-05,0.2478749907399402,0.0,0.0,77.54212951660156,2349.761474609375,54.0,325,92,453,329.0,202.0,395.0,,,190.0,0.0,^0ent,^7enab
10 ent mpctf_illimiran 2019-08-20_00-40-12.dm_26.dm_meta,292095,00:02:09.991,162537,1378158,MOD_ROCKET_SPLASH,bad,True,0.18666666666666668,0.16333333333333333,0.12381390116124838,0.20309833946706607,0.22877813875675201,-0.7341863474356134,0.16121910399431244,0.2,2.602835525298621e-08,0.02683309938352968,0.34128424525260925,0.0051709734834730625,156.49801635742188,4742.3642578125,193.0,451,157,424,497.0,123.0,446.0,,,155.0,0.0,^0ent,^7S
10 ent mpctf_illimiran 2019-08-20_00-40-12.dm_26.dm_meta,302259,00:02:20.155,162537,1378158,MOD_SABER,bad,True,,,,,,,,,,,0.0,0.0,7.435449600219727,225.316650390625,78.0,370,0,379,443.0,298.0,459.0,,,2522.0,2196.0,^0ent,^7enab
10 ent mpctf_illimiran 2019-08-20_00-40-12.dm_26.dm_meta,345753,00:03:03.649,162537,1378158,MOD_ROCKET_SPLASH,bad,False,0.24666666666666667,0.22333333333333333,0.10654399168702229,0.21331582387235204,0.05791693925857544,-0.7823815356688296,0.15018778738404023,0.2,2.3733252051258403e-05,0.3176562581513054,13.139200210571289,0.13271918892860413,19.51214027404785,591.2769775390625,166.0,85,110,439,310.0,179.0,573.0,,,125.0,0.0,^0ent,^3L^7G
10 ent mpctf_illimiran 2019-08-20_00-40-12.dm_26.dm_meta,353079,00:03:10.975,162537,1378158,MOD_REPEATER_ALT_SPLASH,bad,False,0.12666666666666668,0.19,0.06041020414774409,0.18004440010432826,0.021225696429610252,-0.9778883286976111,0.11802684161175014,0.0,6.077532278587166e-13,0.14413529204071324,9.66577434539795,0.14645113050937653,30.37636947631836,920.4960327148438,131.0,472,16,536,366.0,79.0,258.0,,,69.0,5.0,^0ent,^7enab
10 ent mpctf_illimiran 2019-08-20_00-40-12.dm_26.dm_meta,358953,00:03:16.849,162537,1378158,MOD_REPEATER_ALT_SPLASH,bad,False,0.16333333333333333,0.16,0.07967981311145464,0.10583475900108379,0.02125079743564129,-0.9172133927775379,0.12990452982037637,0.0,0.0019317324277278614,0.2892926732623238,0.0,0.0,57.693634033203125,1748.2919921875,32.0,570,40,430,137.0,29.0,481.0,,,2.0,0.0,^0ent,^3L^7G
10 ent mpctf_illimiran 2019-08-20_00-40-12.dm_26.dm_meta,421818,00:04:19.714,162537,1378158,MOD_ROCKET_SPLASH,bad,False,0.12,0.19333333333333333,0.05855643839894117,0.08647963365987865,0.0014546453021466732,-1.0197836158247247,0.10818522175560931,0.2,4.8683056143746746e-12,0.34910247163736763,7.65254545211792,0.05797382816672325,40.29395294189453,1221.0289306640625,40.0,591,263,624,613.0,548.0,347.0,,,571.0,23.0,^0ent,^7enab
