_source_file,time_raw,human_time,map_start_time_raw,map_end_time_raw,mod_name,consensus,extreme_99th,prob_rf,prob_et,prob_lr,prob_gb,prob_xgb,prob_lsvc,prob_csvc,prob_knn,prob_mlp,prob_gnb,view_delta_deg,view_speed_deg_per_ms,view_best_delta_deg,view_best_speed_deg_per_sec,attacker_target_distance,attacker_xy_speed,attacker_z_speed,attacker_distance_last_second,target_xy_speed,target_z_speed,target_distance_last_second,missile_lifetime,missile_pitch,target_corpse_travel_distance,target_corpse_travel_z_distance,attacker_name,target_name
"10 , mpctf_corellia 2024-07-25_21-49-52.dm_26.dm_meta",286580,00:01:44.482,182531,1446299,MOD_CONC_ALT,bad,False,,,,,,,,,,,33.19540786743164,0.251480370759964,33.549957275390625,1016.6654052734375,215.0,65,0,169,208.0,190.0,173.0,,,19.0,12.0,"^7,",^1^^7Seef^1.
"10 , mpctf_corellia 2024-07-25_21-49-52.dm_26.dm_meta",319019,00:02:16.921,182531,1446299,MOD_CONC,bad,False,,,,,,,,,,,0.0,0.0,0.10986328125,3.329190254211426,672.0,208,0,280,346.0,24.0,362.0,198.0,-5.0,54.0,2.0,"^7,",^7r^4d^7l
"10 , mpctf_corellia 2024-07-25_21-49-52.dm_26.dm_meta",325157,00:02:23.059,182531,1446299,MOD_DISRUPTOR_SNIPER,bad,False,0.06,0.05,0.03150980367382067,0.004018201558393122,0.005988115910440683,-0.8915801160343034,0.06391629821914059,0.0,9.947471745244133e-70,0.19150326035657256,0.0,0.0,0.4735923111438751,14.351282119750977,1286.0,0,0,139,142.0,15.0,510.0,,,1.0,0.0,"^7,",^7ez
"10 , mpctf_corellia 2024-07-25_21-49-52.dm_26.dm_meta",372941,00:03:10.843,182531,1446299,MOD_ROCKET_SPLASH,bad,False,0.11333333333333333,0.11333333333333333,0.06741139339360665,0.05256121851755779,0.0006661706720478833,-0.9561694104779066,0.1324256436061166,0.2,4.660885435686037e-11,0.09174424306377571,1.77626371383667,0.05382617190480232,2.3555428981781006,71.38008880615234,235.0,343,0,357,179.0,137.0,385.0,,,1289.0,1270.0,"^7,",^5^^0ghetto^5w^7arp^5.
"10 , mpctf_corellia 2024-07-25_21-49-52.dm_26.dm_meta",381785,00:03:19.687,182531,1446299,MOD_DISRUPTOR,bad,False,0.04666666666666667,0.1,0.05075934719088507,0.00020776814079105082,0.0017985317390412092,-0.7364590744571605,0.07039919895537898,0.0,0.9999999688559532,0.9649305614605489,0.0,0.0,4.0719170570373535,123.39142608642578,702.0,16,0,189,364.0,81.0,211.0,,,15.0,3.0,"^7,",^1^^7Seef^1.
"10 , mpctf_corellia 2024-07-25_21-49-52.dm_26.dm_meta",424190,00:04:02.092,182531,1446299,MOD_DET_PACK_SPLASH,bad,False,,,,,,,,,,,0.0,0.0,0.0,0.0,395.0,482,46,537,188.0,148.0,410.0,,,77.0,0.0,"^7,",^5^^0ghetto^5w^7arp^5.
"10 , mpctf_corellia 2024-07-25_21-49-52.dm_26.dm_meta",456563,00:04:34.465,182531,1446299,MOD_CONC,bad,False,,,,,,,,,,,0.0,0.0,2.62064790725708,79.41357421875,804.0,323,4,262,294.0,80.0,343.0,,,35.0,5.0,"^7,",^5^^0ghetto^5w^7arp^5.
"10 , mpctf_corellia 2024-07-25_21-49-52.dm_26.dm_meta",575825,00:05:44.871,182531,1446299,MOD_THERMAL_SPLASH,bad,False,,,,,,,,,,,4.773436069488525,0.048216525465250015,124.6824722290039,3778.2568359375,78.0,381,15,365,578.0,261.0,505.0,,,50.0,3.0,"^7,",^5^^0ghetto^5w^7arp^5.
"10 , mpctf_corellia 2024-07-25_21-49-52.dm_26.dm_meta",609122,00:06:18.168,182531,1446299,MOD_CONC,bad,False,,,,,,,,,,,6.372548580169678,0.19310753047466278,23.794387817382812,721.0420532226562,514.0,318,532,350,187.0,41.0,434.0,132.0,25.0,357.0,317.0,"^7,",^7ez
"10 , mpctf_corellia 2024-07-25_21-49-52.dm_26.dm_meta",786662,00:09:15.708,182531,1446299,MOD_ROCKET_SPLASH,bad,False,0.16,0.18333333333333332,0.14381960619920303,0.14738727399715068,0.025206636637449265,-0.6703994557002058,0.17564497077797672,0.0,0.939264221033634,0.3062149219389355,1.5290446281433105,0.046334683895111084,51.46747589111328,1559.6204833984375,324.0,149,102,315,444.0,273.0,243.0,,,49.0,16.0,"^7,",^7ez
"10 , mpctf_corellia 2024-07-25_21-49-52.dm_26.dm_meta",801314,00:09:30.360,182531,1446299,MOD_CONC,bad,False,,,,,,,,,,,1.1832637786865234,0.03585647791624069,2.5416259765625,77.01896667480469,30.0,572,15,419,322.0,145.0,392.0,,,11.0,0.0,"^7,",^7ez
