_source_file,time_raw,human_time,map_start_time_raw,map_end_time_raw,mod_name,consensus,extreme_99th,prob_rf,prob_et,prob_lr,prob_gb,prob_xgb,prob_lsvc,prob_csvc,prob_knn,prob_mlp,prob_gnb,view_delta_deg,view_speed_deg_per_ms,view_best_delta_deg,view_best_speed_deg_per_sec,attacker_target_distance,attacker_xy_speed,attacker_z_speed,attacker_distance_last_second,target_xy_speed,target_z_speed,target_distance_last_second,missile_lifetime,missile_pitch,target_corpse_travel_distance,target_corpse_travel_z_distance,attacker_name,target_name
7 XENCRUPT mpctf_kejim 2021-06-23_02-34-16.dm_26.dm_meta,1297733,0:18:46,172070,1472138,MOD_ROCKET,good,FALSE,0.4033333333,0.5233333333,0.6057831957,0.3758713518,0.2656001449,0.1193735894,0.433018438,0.4,1,0.9369826868,0,0,21.48340607,651.0123291,870,544,300,680,928,54,616,726,-8,142,5,^1XENCRUPT,^0Fl^5y^0nn
7 Xen_Crypt ctf_hagrent_v8 2025-01-26_02-59-07.dm_26.dm_meta,339743,0:03:53,107093,1344296,MOD_ROCKET,good,FALSE,0.3266666667,0.3133333333,0.2026419645,0.4974631272,0.07418262213,-0.4851064916,0.2243688847,0.2,0.7021966465,0.5876871855,0,0,1.811786771,54.90262985,378,436,0,438,410,22,611,693,3,123,98,^3Xen_Crypt,^7TheGuy
7 Xen_Crypt mpctf4 2015-11-26_05-58-35.dm_26.dm_meta,1295093,0:19:12,143426,1359047,MOD_ROCKET,good,FALSE,0.42,0.36,0.1149198928,0.5654804992,0.6329005361,-0.6865349092,0.1765910229,0,0.5254847811,0.05522399226,0,0,125.6241379,3806.791992,360,348,273,328,838,362,709,462,-60,312,68,^3Xen_Crypt,Mercer
7 Xen_Crypt mpctf_dantooine 2021-03-14_03-50-27.dm_26.dm_meta,798344,0:09:33,225926,1677563,MOD_BLASTER,good,FALSE,0.97,0.98,0.9999726779,0.9999849933,0.990865767,3.567164384,0.7881871771,1,1,1,0,0,9.972769737,302.2051392,347,755,70,780,1083,259,889,,,212,33,^3Xen_Crypt,^7r^4d^7l
7 Xen_Crypt mpctf_illimiran 2020-08-04_00-41-23.dm_26.dm_meta,178839,0:01:20,99738,1290279,MOD_ROCKET,good,FALSE,0.1616666667,0.26,0.1825855055,0.1355130746,0.02453071438,-0.5366627355,0.2040211596,0.4,0.9999275286,0.6676646161,0.535125494,0.01621592417,16.05818367,486.6116333,542,436,92,410,758,55,266,957,-6,112,0,^3Xen_Crypt,^7-=^1redstar^7=-
7 Xen_Crypt mpctf_illimiran 2020-08-04_00-41-23.dm_26.dm_meta,1037796,0:15:38,99738,1290279,MOD_ROCKET,good,FALSE,0.07666666667,0.2,0.1965092154,0.03304496778,0.001798080746,-0.5462902354,0.2053211439,0.2,4.65E-07,0.5446990899,10.61995697,0.05363614485,31.08560753,941.9880981,111,393,165,560,1161,321,562,231,-7,455,32,^3Xen_Crypt,^0ent
7 Xen_Crypt mpctf_kejim 2021-03-04_03-59-10.dm_26.dm_meta,315455,0:02:03,192992,1408613,MOD_ROCKET,good,FALSE,0.4566666667,0.4433333333,0.2115520849,0.3499927123,0.6644442081,-0.475290798,0.2249818502,1,0.9999999836,0.5361837195,11.75789833,0.1187666506,17.17271042,520.3851929,271,417,165,556,1034,189,681,693,-22,676,284,^3Xen_Crypt,^3L^7G
7 Xen_Crypt mpctf_telti 2021-04-30_01-59-34.dm_26.dm_meta,475505,0:06:16,59639,1455209,MOD_BLASTER,good,FALSE,0.8566666667,0.8433333333,0.9261260811,0.9999849933,0.9801059365,0.7618635821,0.6699925879,0.8,1,0.9997366115,3.353485584,0.1016207784,3.603389978,109.193634,332,585,141,662,370,146,375,,,126,64,^3Xen_Crypt,^1~^4E^7Z^1~^0Ninija
7 Xen_Crypt mpctf_telti 2021-04-30_01-59-34.dm_26.dm_meta,540614,0:07:21,59639,1455209,MOD_THERMAL,good,FALSE,0.5321666667,0.4233333333,0.1528509423,0.7060915023,0.5216707587,-0.6656123691,0.2180890694,0.2,1,0.765718639,0,0,9.057774544,274.4780273,403,418,0,949,905,214,421,594,20,489,71,^3Xen_Crypt,^7teh
8 Sen_Crypt mpctf_kejim 2020-09-03_21-07-11.dm_26.dm_meta,85522259,0:13:52,84690428,85906049,MOD_REPEATER,good,FALSE,,,,,,,,,,,0,0,38.00177765,1151.56897,128,274,0,388,260,25,297,66,34,256,170,^3Sen_Crypt,^7Seaal
8 xen mpctf_dantooine 2021-12-18_03-12-56.dm_26.dm_meta,489464,0:03:02,307601,808112,MOD_THERMAL,good,FALSE,0.3735,0.4383333333,0.5122320431,0.6783473047,0.2464872003,-0.04172615202,0.2385268747,0.4,0.9999999293,0.9990711909,0.6536865234,0.006602894049,9.594470024,290.7415161,568,475,0,539,810,102,521,627,18,94,2,^7xen,^0Fl^4y^0nn
8 xenspec ctf_dantooine_v3 2024-05-10_22-18-35.dm_26.dm_meta,567311,0:08:41,46340,1260971,MOD_REPEATER,good,FALSE,,,,,,,,,,,7.579907417,0.04593883455,12.38549519,375.3180237,158,330,133,405,593,36,468,66,-2,144,18,^7xenspec,^7?fuck hannah (1/2)
8 xenspec ctf_metalorn_v2 2024-05-10_22-48-10.dm_26.dm_meta,530120,0:03:26,324761,964433,MOD_REPEATER,good,FALSE,,,,,,,,,,,2.133052826,0.02154598758,8.373291969,253.7361145,459,284,47,320,388,519,488,297,12,410,351,^7xenspec,^7?fuck hannah (1/2)
8 xenspec ctf_metalorn_v2 2024-05-10_22-48-10.dm_26.dm_meta,828209,0:06:51,324761,964433,MOD_REPEATER,good,FALSE,,,,,,,,,,,0,0,5.475315571,165.9186554,1277,250,0,254,548,0,633,924,0,30,0,^7xenspec,^7TheBadMan
8 Xen_Crypt ctf_hagrent_v8 2024-04-28_19-46-34.dm_26.dm_meta,505275,0:06:57,88386,1303017,MOD_ROCKET,good,FALSE,0.3583333333,0.3066666667,0.2729046579,0.268007919,0.5193290114,-0.3199255271,0.2824751824,0,0.8546807885,0.1002682194,2.327766657,0.0705383867,19.26062012,583.6551514,939,810,0,801,564,458,649,132,-22,2026,1799,^3Xen_Crypt,^7enab
8 Xen_Crypt ctf_kharzet_v3 2024-05-17_22-07-35.dm_26.dm_meta,501377,0:06:07,135011,1394885,MOD_ROCKET,good,TRUE,0.5225,0.42,0.2499032697,0.3880012208,0.3803950846,-0.483518281,0.2301913116,0.2,1,0.001904183846,13.40753078,0.2031444013,149.8318634,4540.359375,267,320,0,345,65,599,293,198,86,264,253,^3Xen_Crypt,^7lg
8 Xen_Crypt mpctf4 2023-09-01_22-18-25.dm_26.dm_meta,495371,0:05:57,138872,1614665,MOD_ROCKET,good,FALSE,0.22,0.2733333333,0.08349757833,0.1756220532,0.06579629332,-0.8334085612,0.1418324911,0.4,0.999999935,0.507175932,0,0,10.61204529,321.5771179,439,415,118,435,415,273,297,792,-3,328,22,^3Xen_Crypt,^7L^1S
8 Xen_Crypt mpctf_dantooine 2021-01-17_02-55-33.dm_26.dm_meta,229028,0:00:22,207281,1534178,MOD_ROCKET,good,FALSE,0.2741666667,0.2933333333,0.1558209548,0.2469712286,0.04300542921,-0.5712297683,0.2081444122,0,0.9984958098,0.7282970104,7.657921791,0.03315117583,9.159609795,277.5639343,307,587,0,695,186,213,814,1056,-18,57,42,^3Xen_Crypt,^7lg
8 Xen_Crypt mpctf_illimiran 2021-04-22_19-57-42.dm_26.dm_meta,1206422,0:17:48,139268,1420988,MOD_REPEATER,good,FALSE,,,,,,,,,,,3.693016291,0.0279773958,8.596499443,260.4999695,71,441,0,424,601,16,465,33,-13,50,0,^3Xen_Crypt,^7lg
8 Xen_Crypt mpctf_kejim 2015-11-01_18-32-53.dm_26.dm_meta,76156868,0:19:04,74963390,76229171,MOD_ROCKET,good,FALSE,0.27,0.3066666667,0.1518414887,0.107281346,0.06519910693,-0.6164269345,0.1914817905,0.2,0.0002854136801,0.5344726932,2.155260324,0.01088515297,2.155260324,65.31092072,292,460,467,536,964,242,673,660,-35,73,21,^3Xen_Crypt,^3-^7mitch buchannon^3-
